prompt,response
"Round 1
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 500000, ""bob_gain"": 500000, ""message"": ""Let's split it 50/50 to start""}"
"Bob rejected your offer from round 1.

Round 2
Due to inflation, the money you gain is worth 10% less than in the first round. The money bob gains is worth 20% less than in the first round.
Bob's offer:
# Bob's message: I'll give you a slightly less than 50% share, but still a decent chunk of the money. 
# Alice gain: 400000 
# Bob gain: 600000 
Do you accept this offer?","{""decision"": ""reject""}"
"You have chosen to reject Bob's offer from round 2.
Round 3
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 420000, ""bob_gain"": 580000, ""message"": ""I'll give you a slightly larger share, but I'm not going to give up too much""}"
"Bob rejected your offer from round 3.

Round 4
Due to inflation, the money you gain is worth 27.1% less than in the first round. The money bob gains is worth 48.8% less than in the first round.
Bob's offer:
# Bob's message: I'll give you a smaller share, but I'm willing to compromise and give you a bit more than you're offering me. 
# Alice gain: 300000 
# Bob gain: 700000 
Do you accept this offer?","{""decision"": ""reject""}"
"You have chosen to reject Bob's offer from round 4.
Round 5
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 360000, ""bob_gain"": 640000, ""message"": ""I'll give you a bit more, but I'm not going to give up too much more""}"
"Bob rejected your offer from round 5.

Round 6
Due to inflation, the money you gain is worth 40.95% less than in the first round. The money bob gains is worth 67.23% less than in the first round.
Bob's offer:
# Bob's message: I'm willing to give you a smaller share, but I think this is a fair compromise considering the decreasing value of the money. 
# Alice gain: 200000 
# Bob gain: 800000 
Do you accept this offer?","{""decision"": ""reject""}"
"You have chosen to reject Bob's offer from round 6.
Round 7
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 240000, ""bob_gain"": 760000, ""message"": ""I'll give you a bit more, but I'm not going to give up too much more""}"
"Bob rejected your offer from round 7.

Round 8
Due to inflation, the money you gain is worth 52.17% less than in the first round. The money bob gains is worth 79.03% less than in the first round.
Bob's offer:
# Bob's message: I'm willing to give you a very small share, but I think this is the best I can do considering the current value of the money. 
# Alice gain: 100000 
# Bob gain: 900000 
Do you accept this offer?","{""decision"": ""reject""}"
"You have chosen to reject Bob's offer from round 8.
Round 9
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 120000, ""bob_gain"": 880000, ""message"": ""I'll give you a tiny bit more, but I'm not going to give up without a fight""}"
"Bob rejected your offer from round 9.

Round 10
Due to inflation, the money you gain is worth 61.26% less than in the first round. The money bob gains is worth 86.58% less than in the first round.
Bob's offer:
# Bob's message: I'm willing to give you a tiny share, but I'm not going to give up yet. This is my final offer. 
# Alice gain: 40000 
# Bob gain: 960000 
Do you accept this offer?","{""decision"": ""reject""}"
"You have chosen to reject Bob's offer from round 10.
Round 11
Send your offer to divide $1,000,000 and a message to Bob.","{""alice_gain"": 60000, ""bob_gain"": 940000, ""message"": ""I'll give you a tiny bit more, but I'm not going to give up without a fight""}"
"Bob rejected your offer from round 11.

Round 12
Due to inflation, the money you gain is worth 68.62% less than in the first round. The money bob gains is worth 91.41% less than in the first round.
Bob's offer:
# Bob's message: This is my last offer. I'm willing to give you a very small share, but I'm not going to give up. If you reject this, we'll both get nothing. 
# Alice gain: 20000 
# Bob gain: 980000 
Do you accept this offer?","{""decision"": ""accept""}"
